transaction_id,account_id,description,category,amount,direction,transaction_date,posted_at
1768,2,Card Payment,Revenue,98346,inflow,7/18/2023 0:00,7/18/2023 0:00
1769,3,Production Materials,Supplies,16084,outflow,7/19/2023 0:00,7/19/2023 0:00
1770,1,DSTV Subscription,Utilities,10011,outflow,7/19/2023 0:00,7/19/2023 0:00
1771,3,Sales Revenue,Revenue,23268,inflow,7/19/2023 0:00,7/19/2023 0:00
1772,1,License Renewal,Miscellaneous,11774,outflow,7/20/2023 0:00,7/20/2023 0:00
1773,2,Co-working Space Fee,Rent,18919,outflow,7/20/2023 0:00,7/20/2023 0:00
1774,2,Product Procurement,Inventory,14705,outflow,7/21/2023 0:00,7/21/2023 0:00
1775,3,Part-time Staff,Salaries,45121,outflow,7/22/2023 0:00,7/22/2023 0:00
1776,2,Supervisor Wages,Salaries,9832,outflow,7/22/2023 0:00,7/22/2023 0:00
1777,4,Client Invoice Payment,Revenue,51674,inflow,7/22/2023 0:00,7/22/2023 0:00
1778,4,Property Lease,Rent,16759,outflow,7/22/2023 0:00,7/22/2023 0:00
1779,4,Sponsorship Fee,Marketing,30031,outflow,7/23/2023 0:00,7/23/2023 0:00
1780,4,Overtime Pay,Salaries,38129,outflow,7/23/2023 0:00,7/23/2023 0:00
1781,3,Freelancer Payment,Salaries,49613,outflow,7/23/2023 0:00,7/23/2023 0:00
1782,3,Social Media Marketing,Marketing,8349,outflow,7/24/2023 0:00,7/24/2023 0:00
1783,3,Utility Bills,Utilities,1557,outflow,7/24/2023 0:00,7/24/2023 0:00
1784,1,Influencer Partnership,Marketing,21896,outflow,7/24/2023 0:00,7/24/2023 0:00
1785,3,Inventory Purchase,Supplies,22010,outflow,7/25/2023 0:00,7/25/2023 0:00
1786,1,Merchandise Purchase,Inventory,35938,outflow,7/25/2023 0:00,7/25/2023 0:00
1787,4,Office Rent Payment,Rent,13192,outflow,7/25/2023 0:00,7/25/2023 0:00
1788,2,Security Staff Wages,Salaries,30332,outflow,7/26/2023 0:00,7/26/2023 0:00
1789,1,Travel Expenses,Miscellaneous,16408,outflow,7/26/2023 0:00,7/26/2023 0:00
1790,3,SEO Services,Marketing,20311,outflow,7/26/2023 0:00,7/26/2023 0:00
1791,4,Sewage Charges,Utilities,4225,outflow,7/26/2023 0:00,7/26/2023 0:00
1792,3,License Renewal,Miscellaneous,28240,outflow,7/26/2023 0:00,7/26/2023 0:00
1793,3,Maintenance Supplies,Supplies,45230,outflow,7/27/2023 0:00,7/27/2023 0:00
1794,2,Power Bill Payment,Utilities,4918,outflow,7/27/2023 0:00,7/27/2023 0:00
1795,2,Utility Bills,Utilities,2572,outflow,7/28/2023 0:00,7/28/2023 0:00
1796,4,Project Payment,Revenue,63085,inflow,7/28/2023 0:00,7/28/2023 0:00
1797,2,Internet Service,Utilities,10300,outflow,7/28/2023 0:00,7/28/2023 0:00
1798,2,Fuel Cost,Miscellaneous,16246,outflow,7/30/2023 0:00,7/30/2023 0:00
1799,2,Sponsorship Fee,Marketing,24347,outflow,8/1/2023 0:00,8/1/2023 0:00
1800,1,Store Rental Fee,Rent,19747,outflow,8/2/2023 0:00,8/2/2023 0:00
1801,3,Manager Salary,Salaries,31522,outflow,8/2/2023 0:00,8/2/2023 0:00
1802,2,Subscription Fee,Revenue,56376,inflow,8/2/2023 0:00,8/2/2023 0:00
1803,4,IT Staff Payment,Salaries,13444,outflow,8/3/2023 0:00,8/3/2023 0:00
1804,2,Product Sale,Revenue,17208,inflow,8/3/2023 0:00,8/3/2023 0:00
1805,2,Freelancer Payment,Salaries,30116,outflow,8/4/2023 0:00,8/4/2023 0:00
1806,4,Manager Salary,Salaries,37364,outflow,8/4/2023 0:00,8/4/2023 0:00
1807,4,Wholesale Goods,Inventory,37092,outflow,8/5/2023 0:00,8/5/2023 0:00
1808,2,Production Materials,Supplies,4701,outflow,8/5/2023 0:00,8/5/2023 0:00
1809,1,Supplier Payment,Inventory,35053,outflow,8/5/2023 0:00,8/5/2023 0:00
1810,2,Cash Sale,Revenue,62589,inflow,8/6/2023 0:00,8/6/2023 0:00
1811,3,Water Bill,Utilities,8587,outflow,8/6/2023 0:00,8/6/2023 0:00
1812,1,Power Bill Payment,Utilities,4671,outflow,8/7/2023 0:00,8/7/2023 0:00
1813,4,Card Payment,Revenue,17243,inflow,8/9/2023 0:00,8/9/2023 0:00
1814,1,Product Sale,Revenue,16888,inflow,8/11/2023 0:00,8/11/2023 0:00
1815,2,Parts & Components,Supplies,27692,outflow,8/11/2023 0:00,8/11/2023 0:00
1816,3,Storage Unit Rent,Rent,8075,outflow,8/11/2023 0:00,8/11/2023 0:00
1817,1,Deposit Received,Revenue,66070,inflow,8/12/2023 0:00,8/12/2023 0:00
1818,4,Tools & Hardware,Supplies,48790,outflow,8/13/2023 0:00,8/13/2023 0:00
1819,2,Factory Rent,Rent,17523,outflow,8/13/2023 0:00,8/13/2023 0:00
1820,4,Mobile Data Plan,Utilities,1019,outflow,8/14/2023 0:00,8/14/2023 0:00
1821,1,Gas Bill,Utilities,14699,outflow,8/14/2023 0:00,8/14/2023 0:00
1822,1,Penalty Fee,Miscellaneous,1551,outflow,8/15/2023 0:00,8/15/2023 0:00
1823,4,Bulk Product Order,Inventory,40568,outflow,8/15/2023 0:00,8/15/2023 0:00
1824,2,Utility Bills,Utilities,6663,outflow,8/17/2023 0:00,8/17/2023 0:00
1825,4,DSTV Subscription,Utilities,11639,outflow,8/17/2023 0:00,8/17/2023 0:00
1826,1,Consumables,Supplies,17550,outflow,8/18/2023 0:00,8/18/2023 0:00
1827,4,Conference Fee,Miscellaneous,10861,outflow,8/21/2023 0:00,8/21/2023 0:00
1828,2,Internet Service,Utilities,8914,outflow,8/22/2023 0:00,8/22/2023 0:00
1829,1,Electricity Bill,Utilities,2216,outflow,8/24/2023 0:00,8/24/2023 0:00
1830,3,Consulting Revenue,Revenue,33913,inflow,8/27/2023 0:00,8/27/2023 0:00
1831,3,Plaza Rent Payment,Rent,19030,outflow,8/27/2023 0:00,8/27/2023 0:00
1832,1,Security Services,Miscellaneous,12201,outflow,8/28/2023 0:00,8/28/2023 0:00
1833,1,Co-working Space Fee,Rent,17233,outflow,8/29/2023 0:00,8/29/2023 0:00
1834,2,Plaza Rent Payment,Rent,22970,outflow,8/31/2023 0:00,8/31/2023 0:00
1835,1,Mall Kiosk Rent,Rent,7807,outflow,9/1/2023 0:00,9/1/2023 0:00
1836,4,Subscription Fee,Revenue,18074,inflow,9/3/2023 0:00,9/3/2023 0:00
1837,1,Storage Unit Rent,Rent,22664,outflow,9/3/2023 0:00,9/3/2023 0:00
1838,3,Retail Sales,Revenue,14818,inflow,9/4/2023 0:00,9/4/2023 0:00
1839,4,Medical Supplies,Supplies,34099,outflow,9/5/2023 0:00,9/5/2023 0:00
1840,3,Sales Team Salary,Salaries,25103,outflow,9/5/2023 0:00,9/5/2023 0:00
1841,1,Packaging Materials,Supplies,3941,outflow,9/6/2023 0:00,9/6/2023 0:00
1842,3,Vendor Purchase,Inventory,53455,outflow,9/6/2023 0:00,9/6/2023 0:00
1843,1,Shop Rent,Rent,11671,outflow,9/6/2023 0:00,9/6/2023 0:00
1844,2,Product Launch Event,Marketing,17979,outflow,9/7/2023 0:00,9/7/2023 0:00
1845,4,Product Sale,Revenue,80160,inflow,9/8/2023 0:00,9/8/2023 0:00
1846,4,Content Marketing,Marketing,33394,outflow,9/8/2023 0:00,9/8/2023 0:00
1847,4,Warehouse Lease,Rent,7459,outflow,9/8/2023 0:00,9/8/2023 0:00
1848,2,Parking Space Rental,Rent,17077,outflow,9/10/2023 0:00,9/10/2023 0:00
1849,3,Certification Cost,Miscellaneous,2586,outflow,9/11/2023 0:00,9/11/2023 0:00
1850,4,Product Stock,Inventory,13117,outflow,9/11/2023 0:00,9/11/2023 0:00
1851,2,Mobile Data Plan,Utilities,1865,outflow,9/12/2023 0:00,9/12/2023 0:00
1852,2,Software License,Miscellaneous,26830,outflow,9/12/2023 0:00,9/12/2023 0:00
1853,1,Google Ads Campaign,Marketing,37884,outflow,9/14/2023 0:00,9/14/2023 0:00
1854,1,Property Lease,Rent,21337,outflow,9/14/2023 0:00,9/14/2023 0:00
1855,3,Telephone Bill,Utilities,10787,outflow,9/17/2023 0:00,9/17/2023 0:00
1856,2,Content Marketing,Marketing,29926,outflow,9/17/2023 0:00,9/17/2023 0:00
1857,4,Maintenance Supplies,Supplies,19353,outflow,9/18/2023 0:00,9/18/2023 0:00
1858,1,License Renewal,Miscellaneous,17882,outflow,9/18/2023 0:00,9/18/2023 0:00
1859,2,Sales Team Salary,Salaries,5041,outflow,9/19/2023 0:00,9/19/2023 0:00
1860,1,Maintenance Supplies,Supplies,5608,outflow,9/19/2023 0:00,9/19/2023 0:00
1861,4,Heating Bill,Utilities,13749,outflow,9/21/2023 0:00,9/21/2023 0:00
1862,1,Co-working Space Fee,Rent,23630,outflow,9/21/2023 0:00,9/21/2023 0:00
1863,2,Sales Team Salary,Salaries,34819,outflow,9/23/2023 0:00,9/23/2023 0:00
1864,3,Bonus Payment,Salaries,19272,outflow,9/24/2023 0:00,9/24/2023 0:00
1865,2,SEO Services,Marketing,13236,outflow,9/25/2023 0:00,9/25/2023 0:00
1866,3,Medical Supplies,Supplies,15437,outflow,9/25/2023 0:00,9/25/2023 0:00
1867,4,Vehicle Maintenance,Miscellaneous,24724,outflow,9/26/2023 0:00,9/26/2023 0:00
1868,3,Certification Cost,Miscellaneous,29974,outflow,9/26/2023 0:00,9/26/2023 0:00
1869,3,Building Maintenance Fee,Utilities,14168,outflow,9/27/2023 0:00,9/27/2023 0:00
1870,1,Donation,Miscellaneous,23160,outflow,9/27/2023 0:00,9/27/2023 0:00
1871,4,Overtime Pay,Salaries,57636,outflow,9/28/2023 0:00,9/28/2023 0:00
1872,4,Office Rent Payment,Rent,23204,outflow,9/28/2023 0:00,9/28/2023 0:00
1873,1,Online Order,Revenue,7498,inflow,9/28/2023 0:00,9/28/2023 0:00
1874,1,Bulk Product Order,Inventory,64157,outflow,9/29/2023 0:00,9/29/2023 0:00
1875,3,Storage Unit Rent,Rent,6750,outflow,9/29/2023 0:00,9/29/2023 0:00
1876,4,Product Sale,Revenue,57866,inflow,9/30/2023 0:00,9/30/2023 0:00
1877,1,Storage Unit Rent,Rent,22880,outflow,9/30/2023 0:00,9/30/2023 0:00
1878,4,DSTV Subscription,Utilities,11829,outflow,10/1/2023 0:00,10/1/2023 0:00
1879,2,Water Bill,Utilities,9716,outflow,10/2/2023 0:00,10/2/2023 0:00
1880,4,Travel Expenses,Miscellaneous,7222,outflow,10/4/2023 0:00,10/4/2023 0:00
1881,3,Sponsorship Fee,Marketing,37046,outflow,10/5/2023 0:00,10/5/2023 0:00
1882,3,Product Sale,Revenue,59463,inflow,10/5/2023 0:00,10/5/2023 0:00
1883,1,Marketplace Sale,Revenue,96346,inflow,10/5/2023 0:00,10/5/2023 0:00
1884,3,Mall Kiosk Rent,Rent,20893,outflow,10/6/2023 0:00,10/6/2023 0:00
1885,2,Merchandise Purchase,Inventory,32744,outflow,10/6/2023 0:00,10/6/2023 0:00
1886,2,IT Equipment,Supplies,19963,outflow,10/7/2023 0:00,10/7/2023 0:00
1887,3,Equipment Purchase,Supplies,13814,outflow,10/8/2023 0:00,10/8/2023 0:00
1888,4,Sales Revenue,Revenue,18016,inflow,10/10/2023 0:00,10/10/2023 0:00
1889,3,Legal Fees,Miscellaneous,3191,outflow,10/10/2023 0:00,10/10/2023 0:00
1890,2,Stock Replenishment,Supplies,16154,outflow,10/10/2023 0:00,10/10/2023 0:00
1891,4,Retail Sales,Revenue,3019,inflow,10/11/2023 0:00,10/11/2023 0:00
1892,4,Electricity Bill,Utilities,9164,outflow,10/12/2023 0:00,10/12/2023 0:00
1893,1,Sales Revenue,Revenue,9957,inflow,10/13/2023 0:00,10/13/2023 0:00
1894,3,Penalty Fee,Miscellaneous,12959,outflow,10/13/2023 0:00,10/13/2023 0:00
1895,2,Factory Rent,Rent,9118,outflow,10/14/2023 0:00,10/14/2023 0:00
1896,1,Instagram Promotion,Marketing,39035,outflow,10/14/2023 0:00,10/14/2023 0:00
1897,1,License Renewal,Miscellaneous,18530,outflow,10/14/2023 0:00,10/14/2023 0:00
1898,4,Trade Show Booth,Marketing,7763,outflow,10/15/2023 0:00,10/15/2023 0:00
1899,2,B2B Sale,Revenue,10477,inflow,10/17/2023 0:00,10/17/2023 0:00
1900,2,Permit Fee,Miscellaneous,17065,outflow,10/18/2023 0:00,10/18/2023 0:00
1901,3,Kitchen Supplies,Supplies,45545,outflow,10/18/2023 0:00,10/18/2023 0:00
1902,4,Waste Disposal,Utilities,13415,outflow,10/19/2023 0:00,10/19/2023 0:00
1903,3,Promotional Flyers,Marketing,19839,outflow,10/19/2023 0:00,10/19/2023 0:00
1904,2,Fuel Cost,Miscellaneous,3313,outflow,10/20/2023 0:00,10/20/2023 0:00
1905,2,Monthly Payroll,Salaries,54832,outflow,10/20/2023 0:00,10/20/2023 0:00
1906,4,Packaging Materials,Supplies,28618,outflow,10/23/2023 0:00,10/23/2023 0:00
1907,1,Social Media Marketing,Marketing,2574,outflow,10/23/2023 0:00,10/23/2023 0:00
1908,4,Factory Rent,Rent,14104,outflow,10/24/2023 0:00,10/24/2023 0:00
1909,4,Driver Salary,Salaries,8668,outflow,10/26/2023 0:00,10/26/2023 0:00
1910,2,Audit Fees,Miscellaneous,23195,outflow,10/27/2023 0:00,10/27/2023 0:00
1911,2,Promotional Flyers,Marketing,21514,outflow,10/28/2023 0:00,10/28/2023 0:00
1912,4,Parking Space Rental,Rent,9086,outflow,10/29/2023 0:00,10/29/2023 0:00
1913,3,Banner Design,Marketing,13962,outflow,10/29/2023 0:00,10/29/2023 0:00
1914,2,Accommodation,Miscellaneous,4014,outflow,10/29/2023 0:00,10/29/2023 0:00
1915,2,Retail Inventory,Inventory,35091,outflow,10/30/2023 0:00,10/30/2023 0:00
1916,1,Certification Cost,Miscellaneous,17644,outflow,10/30/2023 0:00,10/30/2023 0:00
1917,1,Client Invoice Payment,Revenue,71149,inflow,10/31/2023 0:00,10/31/2023 0:00
1918,1,Staff Wages,Salaries,25113,outflow,11/1/2023 0:00,11/1/2023 0:00
1919,3,Mall Kiosk Rent,Rent,6098,outflow,11/1/2023 0:00,11/1/2023 0:00
1920,1,Bank Charges,Miscellaneous,26949,outflow,11/2/2023 0:00,11/2/2023 0:00
1921,2,Influencer Partnership,Marketing,27227,outflow,11/2/2023 0:00,11/2/2023 0:00
1922,3,License Renewal,Miscellaneous,1115,outflow,11/3/2023 0:00,11/3/2023 0:00
1923,4,POS Transaction,Revenue,60896,inflow,11/3/2023 0:00,11/3/2023 0:00
1924,3,Goods Acquisition,Inventory,68820,outflow,11/4/2023 0:00,11/4/2023 0:00
1925,4,Customer Transfer,Revenue,78326,inflow,11/5/2023 0:00,11/5/2023 0:00
1926,3,Water Bill,Utilities,5205,outflow,11/7/2023 0:00,11/7/2023 0:00
1927,1,Audit Fees,Miscellaneous,9814,outflow,11/8/2023 0:00,11/8/2023 0:00
1928,2,Vendor Purchase,Inventory,55585,outflow,11/9/2023 0:00,11/9/2023 0:00
1929,4,TV Commercial,Marketing,11885,outflow,11/9/2023 0:00,11/9/2023 0:00
1930,1,Equipment Purchase,Supplies,11789,outflow,11/10/2023 0:00,11/10/2023 0:00
1931,3,Electricity Bill,Utilities,12141,outflow,11/10/2023 0:00,11/10/2023 0:00
1932,2,Supplier Payment,Inventory,74673,outflow,11/10/2023 0:00,11/10/2023 0:00
1933,3,Cash Sale,Revenue,14569,inflow,11/10/2023 0:00,11/10/2023 0:00
1934,2,Broadband Internet,Utilities,3092,outflow,11/10/2023 0:00,11/10/2023 0:00
1935,1,Email Marketing,Marketing,35856,outflow,11/10/2023 0:00,11/10/2023 0:00
1936,4,Product Procurement,Inventory,39152,outflow,11/11/2023 0:00,11/11/2023 0:00
1937,1,Team Salaries,Salaries,39501,outflow,11/12/2023 0:00,11/12/2023 0:00
1938,3,Part-time Staff,Salaries,9801,outflow,11/12/2023 0:00,11/12/2023 0:00
1939,2,Subscription Fee,Revenue,82457,inflow,11/13/2023 0:00,11/13/2023 0:00
1940,4,IT Staff Payment,Salaries,12299,outflow,11/13/2023 0:00,11/13/2023 0:00
1941,1,Building Rent,Rent,22691,outflow,11/14/2023 0:00,11/14/2023 0:00
1942,4,PR Services,Marketing,8244,outflow,11/14/2023 0:00,11/14/2023 0:00
1943,2,Heating Bill,Utilities,1204,outflow,11/14/2023 0:00,11/14/2023 0:00
1944,1,Service Payment,Revenue,33904,inflow,11/14/2023 0:00,11/14/2023 0:00
1945,2,Plaza Rent Payment,Rent,13196,outflow,11/14/2023 0:00,11/14/2023 0:00
1946,2,Google Ads Campaign,Marketing,5661,outflow,11/15/2023 0:00,11/15/2023 0:00
1947,3,Monthly Payroll,Salaries,5501,outflow,11/15/2023 0:00,11/15/2023 0:00
1948,3,Waste Disposal,Utilities,2818,outflow,11/15/2023 0:00,11/15/2023 0:00
1949,3,Raw Materials,Supplies,41949,outflow,11/16/2023 0:00,11/16/2023 0:00
1950,3,Sewage Charges,Utilities,9669,outflow,11/16/2023 0:00,11/16/2023 0:00
1951,3,Cloud Storage,Miscellaneous,20333,outflow,11/16/2023 0:00,11/16/2023 0:00
1952,1,Warehouse Lease,Rent,22628,outflow,11/17/2023 0:00,11/17/2023 0:00
1953,4,Wholesale Order,Revenue,33106,inflow,11/17/2023 0:00,11/17/2023 0:00
1954,4,Instagram Promotion,Marketing,39619,outflow,11/18/2023 0:00,11/18/2023 0:00
1955,4,Inventory Purchase,Supplies,13869,outflow,11/19/2023 0:00,11/19/2023 0:00
1956,2,Accounting Services,Miscellaneous,27798,outflow,11/19/2023 0:00,11/19/2023 0:00
1957,3,Storage Unit Rent,Rent,13926,outflow,11/19/2023 0:00,11/19/2023 0:00
1958,3,Project Payment,Revenue,81639,inflow,11/20/2023 0:00,11/20/2023 0:00
1959,1,Broadband Internet,Utilities,8314,outflow,11/21/2023 0:00,11/21/2023 0:00
1960,3,Training Workshop,Miscellaneous,18257,outflow,11/22/2023 0:00,11/22/2023 0:00
1961,3,Goods Acquisition,Inventory,76726,outflow,11/22/2023 0:00,11/22/2023 0:00
1962,4,Merchandise Purchase,Inventory,5899,outflow,11/24/2023 0:00,11/24/2023 0:00
1963,3,Consulting Revenue,Revenue,59661,inflow,11/24/2023 0:00,11/24/2023 0:00
1964,3,Parking Space Rental,Rent,18626,outflow,11/25/2023 0:00,11/25/2023 0:00
1965,2,Refund Received,Revenue,86379,inflow,11/25/2023 0:00,11/25/2023 0:00
1966,3,Cloud Storage,Miscellaneous,8732,outflow,11/26/2023 0:00,11/26/2023 0:00
1967,1,Goods Acquisition,Inventory,76636,outflow,11/26/2023 0:00,11/26/2023 0:00
1968,4,Electricity Bill,Utilities,7559,outflow,11/26/2023 0:00,11/26/2023 0:00
1969,3,Accommodation,Miscellaneous,19774,outflow,11/27/2023 0:00,11/27/2023 0:00
1970,1,POS Transaction,Revenue,4279,inflow,11/28/2023 0:00,11/28/2023 0:00
1971,4,Building Maintenance Fee,Utilities,5683,outflow,11/28/2023 0:00,11/28/2023 0:00
1972,2,Merchandise Restock,Supplies,21069,outflow,11/29/2023 0:00,11/29/2023 0:00
1973,3,Cloud Storage,Miscellaneous,28086,outflow,12/1/2023 0:00,12/1/2023 0:00
1974,3,Software License,Miscellaneous,1981,outflow,12/1/2023 0:00,12/1/2023 0:00
1975,1,Power Bill Payment,Utilities,6750,outflow,12/1/2023 0:00,12/1/2023 0:00
1976,1,Promotional Flyers,Marketing,5995,outflow,12/2/2023 0:00,12/2/2023 0:00
1977,4,Product Procurement,Inventory,41466,outflow,12/2/2023 0:00,12/2/2023 0:00
1978,2,Commercial Space Rent,Rent,22257,outflow,12/3/2023 0:00,12/3/2023 0:00
1979,3,Maintenance Supplies,Supplies,13153,outflow,12/4/2023 0:00,12/4/2023 0:00
1980,4,Shop Rent,Rent,21767,outflow,12/6/2023 0:00,12/6/2023 0:00
1981,3,Broadband Internet,Utilities,2011,outflow,12/6/2023 0:00,12/6/2023 0:00
1982,3,Deposit Received,Revenue,6033,inflow,12/8/2023 0:00,12/8/2023 0:00
1983,1,Internet Service,Utilities,8174,outflow,12/8/2023 0:00,12/8/2023 0:00
1984,4,Commission Earned,Revenue,63394,inflow,12/8/2023 0:00,12/8/2023 0:00
1985,4,Mall Kiosk Rent,Rent,18228,outflow,12/8/2023 0:00,12/8/2023 0:00
1986,1,Tax Payment,Miscellaneous,9693,outflow,12/9/2023 0:00,12/9/2023 0:00
1987,2,Mall Kiosk Rent,Rent,19734,outflow,12/11/2023 0:00,12/11/2023 0:00
1988,2,Billboard Advertisement,Marketing,39234,outflow,12/11/2023 0:00,12/11/2023 0:00
1989,3,Executive Pay,Salaries,45645,outflow,12/11/2023 0:00,12/11/2023 0:00
1990,3,Broadband Internet,Utilities,11776,outflow,12/12/2023 0:00,12/12/2023 0:00
1991,4,Accommodation,Miscellaneous,20542,outflow,12/12/2023 0:00,12/12/2023 0:00
1992,4,Maintenance Supplies,Supplies,39096,outflow,12/13/2023 0:00,12/13/2023 0:00
1993,3,Employee Salary,Salaries,54199,outflow,12/13/2023 0:00,12/13/2023 0:00
1994,1,Contractor Fee,Salaries,43359,outflow,12/14/2023 0:00,12/14/2023 0:00
1995,2,Retail Inventory,Inventory,35408,outflow,12/14/2023 0:00,12/14/2023 0:00
1996,1,Customer Payment,Revenue,56399,inflow,12/15/2023 0:00,12/15/2023 0:00
1997,4,Service Payment,Revenue,18679,inflow,12/15/2023 0:00,12/15/2023 0:00
1998,4,Shipping Cost,Miscellaneous,29750,outflow,12/15/2023 0:00,12/15/2023 0:00
1999,2,Service Payment,Revenue,96631,inflow,12/15/2023 0:00,12/15/2023 0:00
2000,1,Brand Campaign,Marketing,36817,outflow,12/16/2023 0:00,12/16/2023 0:00
2001,4,Utility Bills,Utilities,8134,outflow,12/16/2023 0:00,12/16/2023 0:00
2002,3,Facebook Ads,Marketing,29066,outflow,12/16/2023 0:00,12/16/2023 0:00
2003,2,Legal Fees,Miscellaneous,19256,outflow,12/17/2023 0:00,12/17/2023 0:00
2004,1,Equipment Purchase,Supplies,23254,outflow,12/17/2023 0:00,12/17/2023 0:00
2005,1,Goods Received,Inventory,66839,outflow,12/18/2023 0:00,12/18/2023 0:00
2006,4,Production Materials,Supplies,26722,outflow,12/19/2023 0:00,12/19/2023 0:00
2007,4,Bank Charges,Miscellaneous,7878,outflow,12/21/2023 0:00,12/21/2023 0:00
2008,4,Telephone Bill,Utilities,9180,outflow,12/22/2023 0:00,12/22/2023 0:00
2009,4,IT Equipment,Supplies,4263,outflow,12/22/2023 0:00,12/22/2023 0:00
2010,1,Energy Cost,Utilities,10381,outflow,12/22/2023 0:00,12/22/2023 0:00
2011,1,Manager Salary,Salaries,27093,outflow,12/23/2023 0:00,12/23/2023 0:00
2012,1,Bulk Order,Supplies,7178,outflow,12/24/2023 0:00,12/24/2023 0:00
2013,4,Co-working Space Fee,Rent,22629,outflow,12/24/2023 0:00,12/24/2023 0:00
2014,3,Facebook Ads,Marketing,2481,outflow,12/24/2023 0:00,12/24/2023 0:00
2015,4,Stock Replenishment,Supplies,25157,outflow,12/26/2023 0:00,12/26/2023 0:00
2016,2,Social Media Marketing,Marketing,2691,outflow,12/26/2023 0:00,12/26/2023 0:00
2017,3,Factory Rent,Rent,18526,outflow,12/27/2023 0:00,12/27/2023 0:00
2018,2,Retail Sales,Revenue,64656,inflow,12/29/2023 0:00,12/29/2023 0:00
2019,4,Parts & Components,Supplies,3471,outflow,12/29/2023 0:00,12/29/2023 0:00
2020,1,Parking Space Rental,Rent,11450,outflow,12/30/2023 0:00,12/30/2023 0:00
2021,3,Power Bill Payment,Utilities,3435,outflow,12/30/2023 0:00,12/30/2023 0:00
2022,4,IT Equipment,Supplies,7077,outflow,12/30/2023 0:00,12/30/2023 0:00
2023,4,Warehouse Lease,Rent,15593,outflow,12/30/2023 0:00,12/30/2023 0:00
2024,3,Insurance Premium,Miscellaneous,3427,outflow,12/31/2023 0:00,12/31/2023 0:00
2025,3,POS Transaction,Revenue,98098,inflow,1/1/2024 0:00,1/1/2024 0:00
2026,2,Team Salaries,Salaries,32371,outflow,1/1/2024 0:00,1/1/2024 0:00
2027,1,Team Salaries,Salaries,6460,outflow,1/3/2024 0:00,1/3/2024 0:00
2028,4,TV Commercial,Marketing,32211,outflow,1/5/2024 0:00,1/5/2024 0:00
2029,2,Cloud Storage,Miscellaneous,19520,outflow,1/5/2024 0:00,1/5/2024 0:00
2030,3,Influencer Partnership,Marketing,32977,outflow,1/6/2024 0:00,1/6/2024 0:00
2031,2,Admin Staff Salary,Salaries,19837,outflow,1/7/2024 0:00,1/7/2024 0:00
2032,2,Gas Bill,Utilities,10403,outflow,1/8/2024 0:00,1/8/2024 0:00
2033,4,Admin Staff Salary,Salaries,50014,outflow,1/9/2024 0:00,1/9/2024 0:00
2034,3,Bank Transfer In,Revenue,4562,inflow,1/9/2024 0:00,1/9/2024 0:00
2035,2,Parking Space Rental,Rent,22122,outflow,1/9/2024 0:00,1/9/2024 0:00
2036,2,Product Procurement,Inventory,64774,outflow,1/10/2024 0:00,1/10/2024 0:00
2037,1,Tools & Hardware,Supplies,19708,outflow,1/13/2024 0:00,1/13/2024 0:00
2038,3,Bank Charges,Miscellaneous,3805,outflow,1/13/2024 0:00,1/13/2024 0:00
2039,1,Kitchen Supplies,Supplies,15292,outflow,1/15/2024 0:00,1/15/2024 0:00
2040,4,Overtime Pay,Salaries,59711,outflow,1/15/2024 0:00,1/15/2024 0:00
2041,1,Mobile Payment,Revenue,88048,inflow,1/19/2024 0:00,1/19/2024 0:00
2042,4,Air Conditioning Cost,Utilities,3081,outflow,1/21/2024 0:00,1/21/2024 0:00
2043,4,IT Staff Payment,Salaries,16701,outflow,1/21/2024 0:00,1/21/2024 0:00
2044,4,Retail Sales,Revenue,66215,inflow,1/22/2024 0:00,1/22/2024 0:00
2045,2,Consulting Revenue,Revenue,77512,inflow,1/23/2024 0:00,1/23/2024 0:00
2046,1,Goods Received,Inventory,73943,outflow,1/23/2024 0:00,1/23/2024 0:00
2047,3,Internet Service,Utilities,10923,outflow,1/25/2024 0:00,1/25/2024 0:00
2048,1,Sponsorship Fee,Marketing,15865,outflow,1/26/2024 0:00,1/26/2024 0:00
2049,4,SEO Services,Marketing,10558,outflow,1/27/2024 0:00,1/27/2024 0:00
2050,3,Commission Pay,Salaries,47364,outflow,1/28/2024 0:00,1/28/2024 0:00
2051,3,Mall Kiosk Rent,Rent,9808,outflow,1/28/2024 0:00,1/28/2024 0:00
2052,1,Conference Fee,Miscellaneous,20398,outflow,1/29/2024 0:00,1/29/2024 0:00
2053,1,Penalty Fee,Miscellaneous,23553,outflow,1/29/2024 0:00,1/29/2024 0:00
2054,2,Software License,Miscellaneous,24790,outflow,1/31/2024 0:00,1/31/2024 0:00
2055,3,Showroom Rent,Rent,24044,outflow,2/1/2024 0:00,2/1/2024 0:00
2056,1,Factory Rent,Rent,21616,outflow,2/1/2024 0:00,2/1/2024 0:00
2057,3,Co-working Space Fee,Rent,9979,outflow,2/2/2024 0:00,2/2/2024 0:00
2058,1,Training Workshop,Miscellaneous,23437,outflow,2/3/2024 0:00,2/3/2024 0:00
2059,1,Supplier Payment,Inventory,48353,outflow,2/3/2024 0:00,2/3/2024 0:00
2060,1,Stationery Order,Supplies,43112,outflow,2/4/2024 0:00,2/4/2024 0:00
